"good" "purpose" "fico" "loan_amnt" "income"
"good" "major_purchase" 792 20000 234996
"good" "debt_consolidation" 717 14000 101004
"good" "debt_consolidation" 792 20000 72936
"good" "debt_consolidation" 697 8800 60000
"good" "debt_consolidation" 682 25000 86028
"bad" "debt_consolidation" 687 8000 NA
"good" "debt_consolidation" 757 17000 NA
"good" "vacation_wedding" 732 11200 NA
"good" "major_purchase" 752 7000 NA
"good" "medical" 742 5000 50400
"good" "debt_consolidation" 742 10000 NA
"good" "debt_consolidation" 777 13000 NA
"good" "debt_consolidation" 752 25000 147000
"good" "debt_consolidation" 712 15000 NA
"good" "major_purchase" 802 5000 104860
"good" "debt_consolidation" 722 15000 NA
"bad" "debt_consolidation" 687 3000 NA
"good" "major_purchase" 682 8000 NA
"good" "other" 682 3000 35004
"good" "home_improvement" 747 5000 NA
"good" "other" 702 25000 60000
"good" "debt_consolidation" 697 5000 NA
"bad" "medical" 667 3500 NA
"good" "debt_consolidation" 767 18000 66000
"good" "debt_consolidation" 667 10000 102000
"bad" "other" 767 1700 84000
"bad" "debt_consolidation" 667 6000 NA
"good" "debt_consolidation" 707 16000 66912
"good" "other" 767 12500 NA
"good" "debt_consolidation" 697 5000 NA
"good" "debt_consolidation" 692 12600 NA
"good" "vacation_wedding" 742 1000 NA
"good" "major_purchase" 787 12000 56902
"good" "debt_consolidation" 682 25000 150000
"good" "home_improvement" 682 6000 40000
"bad" "other" 747 1200 NA
"good" "home_improvement" 712 4000 NA
"good" "debt_consolidation" 717 18000 NA
"good" "major_purchase" 752 8000 70500
"good" "other" 697 3200 NA
"good" "medical" 717 15000 NA
"good" "small_business" 802 20000 104000
"good" "debt_consolidation" 662 2500 NA
"good" "other" 677 1500 NA
"good" "debt_consolidation" 697 20000 NA
"good" "debt_consolidation" 677 8000 NA
"good" "debt_consolidation" 677 12800 75000
"good" "home_improvement" 692 2400 NA
"bad" "other" 722 3000 NA
"good" "debt_consolidation" 707 4800 NA
"good" "major_purchase" 742 10000 NA
"good" "debt_consolidation" 697 4000 NA
"good" "debt_consolidation" 772 10450 55500
"good" "debt_consolidation" 737 14400 NA
"good" "debt_consolidation" 737 21500 132000
"good" "debt_consolidation" 687 5000 NA
"good" "small_business" 697 8000 54036
"good" "medical" 697 4500 NA
"good" "debt_consolidation" 747 8000 NA
"bad" "other" 727 5000 NA
"good" "debt_consolidation" 727 7000 75000
"good" "debt_consolidation" 677 8000 47000
"good" "debt_consolidation" 707 4200 NA
"bad" "debt_consolidation" 712 10000 NA
"good" "debt_consolidation" 737 7000 NA
"good" "other" 692 6000 24000
"good" "debt_consolidation" 722 10500 NA
"good" "debt_consolidation" 742 12000 72000
"good" "debt_consolidation" 677 3500 NA
"good" "debt_consolidation" 687 5000 95000
"good" "other" 742 8000 NA
"good" "debt_consolidation" 687 6000 NA
"good" "debt_consolidation" 682 12800 228000
"good" "debt_consolidation" 692 25000 79631
"bad" "small_business" 737 25000 49600
"good" "debt_consolidation" 777 25000 156000
"bad" "debt_consolidation" 717 4000 25200
"good" "debt_consolidation" 682 10000 75689
"good" "debt_consolidation" 687 12000 118000
"good" "debt_consolidation" 697 20000 78500
"good" "major_purchase" 662 1800 NA
"good" "debt_consolidation" 722 7800 NA
"good" "major_purchase" 767 5000 NA
"good" "debt_consolidation" 787 24000 138000
"good" "debt_consolidation" 757 8000 NA
"good" "home_improvement" 752 6000 NA
"bad" "debt_consolidation" 702 20000 NA
"good" "debt_consolidation" 717 24000 74000
"good" "debt_consolidation" 737 5000 82000
"good" "other" 702 4000 NA
"good" "debt_consolidation" 772 11500 56000
"good" "major_purchase" 702 12000 NA
"good" "major_purchase" 732 8000 NA
"good" "debt_consolidation" 717 2650 NA
"good" "debt_consolidation" 702 14000 32004
"good" "debt_consolidation" 692 15000 NA
"bad" "other" 712 5000 66000
"good" "debt_consolidation" 727 8400 70000
"good" "debt_consolidation" 662 22800 50400
"good" "debt_consolidation" 682 12000 NA
"good" "debt_consolidation" 672 6000 NA
"bad" "debt_consolidation" 672 20000 88000
"good" "debt_consolidation" 722 7000 NA
"good" "debt_consolidation" 722 16000 50000
"good" "debt_consolidation" 727 7500 NA
"bad" "debt_consolidation" 677 24000 97584
"bad" "debt_consolidation" 682 23500 NA
"good" "debt_consolidation" 732 18000 NA
"good" "debt_consolidation" 752 15000 145000
"good" "debt_consolidation" 682 17500 25000
"good" "debt_consolidation" 742 24250 48000
"good" "debt_consolidation" 687 12000 NA
"good" "medical" 662 6000 NA
"good" "debt_consolidation" 757 25000 65000
"good" "debt_consolidation" 667 4000 NA
"good" "medical" 662 2000 NA
"good" "other" 687 1500 NA
"good" "debt_consolidation" 687 20000 113000
"good" "small_business" 737 23500 46000
"good" "debt_consolidation" 712 18000 50000
"good" "debt_consolidation" 752 2100 NA
"good" "debt_consolidation" 717 17500 40800
"good" "home_improvement" 707 7000 26400
"good" "debt_consolidation" 662 7000 60000
"good" "debt_consolidation" 747 4800 NA
"good" "debt_consolidation" 682 20000 79894
"good" "home_improvement" 692 5000 60000
"good" "other" 672 15000 78300
"good" "debt_consolidation" 782 12400 34650.24
"good" "vacation_wedding" 682 6600 NA
"good" "debt_consolidation" 717 25000 NA
"good" "debt_consolidation" 757 7500 NA
"good" "debt_consolidation" 732 14400 80400
"bad" "other" 667 12000 NA
"bad" "debt_consolidation" 702 10000 NA
"good" "major_purchase" 732 1000 43000
"good" "debt_consolidation" 722 5000 NA
"bad" "debt_consolidation" 672 19600 77000
"good" "debt_consolidation" 692 14000 60000
"good" "home_improvement" 762 12000 85000
"good" "debt_consolidation" 682 12000 28000
"bad" "debt_consolidation" 672 25000 75000
"bad" "debt_consolidation" 717 23500 51600
"bad" "other" 692 10000 NA
"good" "debt_consolidation" 677 15600 NA
"good" "debt_consolidation" 722 5000 NA
"good" "other" 672 8000 NA
"good" "major_purchase" 682 8000 70000
"good" "debt_consolidation" 667 12800 80000
"good" "small_business" 792 25000 75000
"good" "debt_consolidation" 742 25000 60000
"good" "major_purchase" 687 15000 45000
"good" "debt_consolidation" 727 24250 77052
"good" "debt_consolidation" 667 2300 NA
"good" "major_purchase" 667 2000 NA
"good" "debt_consolidation" 712 4000 NA
"good" "home_improvement" 742 24000 NA
"good" "debt_consolidation" 707 12000 NA
"good" "other" 702 16750 24000
"good" "other" 707 14400 108600
"good" "debt_consolidation" 737 7000 NA
"good" "debt_consolidation" 682 7000 72000
"good" "debt_consolidation" 732 25000 72612
"bad" "debt_consolidation" 717 12000 72000
"good" "vacation_wedding" 752 1000 NA
"good" "home_improvement" 742 20000 96000
"good" "educational" 667 6000 50400
"bad" "other" 687 2500 NA
"good" "debt_consolidation" 667 7000 NA
"good" "debt_consolidation" 697 7500 NA
"good" "major_purchase" 727 8000 NA
"good" "debt_consolidation" 717 15000 NA
"good" "other" 712 3000 NA
"good" "debt_consolidation" 667 9250 NA
"bad" "debt_consolidation" 727 15000 66000
"good" "debt_consolidation" 792 4500 NA
"good" "debt_consolidation" 677 7000 NA
"good" "debt_consolidation" 757 16000 80000
"good" "debt_consolidation" 762 6000 NA
"good" "home_improvement" 757 3000 142000
"good" "debt_consolidation" 737 10000 NA
"good" "other" 682 1950 NA
"good" "other" 697 4000 45576
"good" "debt_consolidation" 687 9000 NA
"bad" "debt_consolidation" 722 25000 55000
"good" "debt_consolidation" 762 20000 102000
"good" "debt_consolidation" 742 13000 66000
"good" "other" 692 3500 NA
"bad" "other" 697 2500 21996
"good" "debt_consolidation" 682 7800 NA
"good" "debt_consolidation" 662 21000 40000
"good" "other" 712 25000 170004
"good" "other" 677 11000 29004
"bad" "other" 662 1500 25140
"good" "debt_consolidation" 762 5000 NA
"good" "debt_consolidation" 687 4000 NA
"good" "debt_consolidation" 682 10000 NA
"bad" "major_purchase" 687 6000 NA
"good" "debt_consolidation" 772 17000 NA
"good" "other" 677 1500 30000
"good" "debt_consolidation" 677 8100 55200
"good" "debt_consolidation" 727 11200 NA
"good" "debt_consolidation" 727 9000 NA
"good" "debt_consolidation" 717 4000 NA
"good" "debt_consolidation" 727 12000 NA
"good" "debt_consolidation" 662 9000 87000
"good" "debt_consolidation" 707 17500 NA
"good" "debt_consolidation" 687 15000 66396
"good" "other" 762 5500 NA
"good" "debt_consolidation" 702 11200 NA
"good" "vacation_wedding" 752 2000 NA
"good" "other" 702 10400 NA
"good" "debt_consolidation" 682 12000 NA
"good" "home_improvement" 757 8000 NA
"good" "debt_consolidation" 717 9000 37000
"good" "debt_consolidation" 732 7000 NA
"good" "debt_consolidation" 727 10000 NA
"good" "debt_consolidation" 707 12000 NA
"good" "debt_consolidation" 732 5000 60000
"good" "debt_consolidation" 737 24250 87000
"good" "major_purchase" 692 8000 NA
"good" "home_improvement" 742 24000 150000
"good" "small_business" 692 15000 1e+05
"good" "home_improvement" 692 6000 140000
"good" "debt_consolidation" 692 12000 NA
"bad" "debt_consolidation" 677 5000 NA
"bad" "debt_consolidation" 677 5000 33000
"good" "other" 742 6000 NA
"good" "debt_consolidation" 752 7000 NA
"good" "home_improvement" 712 5000 6e+06
"good" "debt_consolidation" 692 2800 NA
"good" "debt_consolidation" 707 2650 NA
"good" "other" 722 5000 NA
"good" "home_improvement" 767 14000 NA
"good" "debt_consolidation" 722 20000 48000
"bad" "debt_consolidation" 687 15000 135000
"good" "debt_consolidation" 682 5000 NA
"bad" "major_purchase" 747 25000 106000
"good" "home_improvement" 782 10000 NA
"good" "small_business" 772 6000 NA
"good" "home_improvement" 672 3200 NA
"good" "home_improvement" 782 6100 NA
"good" "debt_consolidation" 757 20000 65000
"good" "debt_consolidation" 782 11200 40000
"good" "debt_consolidation" 742 14400 NA
"good" "educational" 697 18000 58000
"bad" "educational" 672 6600 30000
"good" "debt_consolidation" 722 25000 110004
"good" "major_purchase" 682 6000 NA
"good" "medical" 672 8000 NA
"good" "debt_consolidation" 692 16800 54000
"bad" "home_improvement" 662 6000 60000
"good" "small_business" 667 10000 NA
"good" "educational" 712 6000 NA
"good" "debt_consolidation" 707 12000 NA
"good" "medical" 762 9000 42000
"bad" "debt_consolidation" 707 10000 60000
"good" "major_purchase" 712 11200 122004
"bad" "other" 692 5000 138996
"bad" "debt_consolidation" 687 13000 24000
"good" "debt_consolidation" 667 5000 NA
"bad" "debt_consolidation" 692 25000 84132
"good" "debt_consolidation" 702 1800 27000
"good" "debt_consolidation" 807 5000 NA
"good" "debt_consolidation" 702 4300 52000
"good" "debt_consolidation" 712 25000 103250
"good" "other" 702 15000 NA
"good" "debt_consolidation" 687 23000 NA
"good" "debt_consolidation" 742 20000 45000
"good" "debt_consolidation" 707 24000 170000
"good" "major_purchase" 682 6000 NA
"good" "home_improvement" 687 14000 NA
"good" "other" 672 7200 NA
"good" "debt_consolidation" 712 20000 38004
"good" "debt_consolidation" 717 5000 NA
"good" "debt_consolidation" 707 20000 99996
"bad" "debt_consolidation" 677 7000 NA
"good" "other" 707 5000 NA
"good" "debt_consolidation" 772 25000 87700
"good" "debt_consolidation" 752 9600 NA
"good" "debt_consolidation" 717 19000 NA
"good" "major_purchase" 662 2000 78000
"good" "debt_consolidation" 682 11200 50000
"good" "debt_consolidation" 692 8400 78600
"good" "debt_consolidation" 697 4000 NA
"bad" "debt_consolidation" 742 17000 NA
"good" "home_improvement" 707 14000 NA
"good" "other" 672 7200 115000
"good" "debt_consolidation" 662 12000 44004
"good" "debt_consolidation" 707 22000 84000
"good" "debt_consolidation" 767 2500 NA
"good" "medical" 697 1000 NA
"good" "debt_consolidation" 737 9500 NA
"good" "debt_consolidation" 732 20000 NA
"good" "debt_consolidation" 767 8000 NA
"good" "debt_consolidation" 707 9000 84000
"good" "debt_consolidation" 702 7500 NA
"good" "debt_consolidation" 687 14000 78700
"good" "other" 692 8000 NA
"good" "debt_consolidation" 722 7000 NA
"good" "debt_consolidation" 767 11000 NA
"good" "debt_consolidation" 722 22000 92000
"good" "debt_consolidation" 762 15000 2e+05
"good" "debt_consolidation" 702 3500 NA
"good" "other" 687 8000 NA
"good" "major_purchase" 747 1500 NA
"good" "debt_consolidation" 707 6000 NA
"good" "home_improvement" 807 5000 NA
"good" "debt_consolidation" 712 24000 60000
"good" "educational" 712 5000 40000
"good" "home_improvement" 787 10000 NA
"good" "debt_consolidation" 712 6600 NA
"good" "other" 697 4000 NA
"bad" "debt_consolidation" 662 16000 60000
"bad" "other" 662 19000 NA
"good" "debt_consolidation" 727 19200 71500
"good" "debt_consolidation" 697 11500 NA
"good" "debt_consolidation" 672 5000 NA
"good" "debt_consolidation" 762 7000 NA
"bad" "debt_consolidation" 662 10000 NA
"good" "debt_consolidation" 682 15000 NA
"bad" "debt_consolidation" 667 10000 47435
"good" "other" 722 1500 NA
"good" "debt_consolidation" 762 25000 60000
"good" "major_purchase" 792 7500 NA
"good" "home_improvement" 737 15000 NA
"good" "home_improvement" 712 3500 NA
"good" "small_business" 737 6000 36000
"good" "debt_consolidation" 692 6000 NA
"good" "vacation_wedding" 692 2000 NA
"good" "debt_consolidation" 682 5000 54792
"good" "debt_consolidation" 742 7000 60000
"good" "other" 687 8000 87000
"good" "major_purchase" 797 7500 NA
"good" "other" 802 3000 NA
"good" "debt_consolidation" 722 5500 NA
"good" "home_improvement" 807 5000 NA
"good" "debt_consolidation" 717 5000 NA
"good" "debt_consolidation" 692 24000 66000
"good" "vacation_wedding" 677 3000 NA
"good" "debt_consolidation" 707 15000 45000
"good" "debt_consolidation" 727 10000 26400
"good" "debt_consolidation" 737 6000 NA
"good" "debt_consolidation" 677 6250 NA
"good" "vacation_wedding" 752 20000 NA
"good" "medical" 797 5000 NA
"bad" "debt_consolidation" 692 7000 23400
"good" "debt_consolidation" 722 19200 NA
"bad" "other" 707 4500 NA
"good" "other" 787 8500 NA
"good" "major_purchase" 762 24250 90000
"good" "debt_consolidation" 672 7000 56004
"good" "medical" 662 9000 51000
"good" "debt_consolidation" 707 8000 38004
"good" "vacation_wedding" 672 3000 40800
"good" "major_purchase" 757 10000 38400
"good" "debt_consolidation" 787 20000 52000
"good" "debt_consolidation" 687 12000 NA
"good" "debt_consolidation" 787 24000 75860
"good" "home_improvement" 757 5000 51996
"good" "other" 687 1000 NA
"good" "home_improvement" 747 10000 NA
"good" "home_improvement" 742 6000 NA
"good" "other" 802 5000 NA
"good" "debt_consolidation" 677 6000 NA
"good" "vacation_wedding" 792 9000 37200
"good" "debt_consolidation" 717 9250 26000
"good" "home_improvement" 752 4000 30000
"good" "home_improvement" 727 7000 NA
"bad" "debt_consolidation" 722 8500 NA
"good" "vacation_wedding" 767 18000 52000
"good" "other" 707 15000 NA
"good" "debt_consolidation" 752 19000 73000
"good" "debt_consolidation" 687 12250 NA
"good" "debt_consolidation" 762 15000 NA
"good" "debt_consolidation" 757 22000 NA
"good" "other" 677 5000 200004
"good" "educational" 742 1600 NA
"good" "other" 782 10000 NA
"good" "debt_consolidation" 692 6600 32500
"good" "debt_consolidation" 697 9600 NA
"good" "debt_consolidation" 727 6000 NA
"good" "home_improvement" 687 6000 NA
"good" "debt_consolidation" 727 22500 96000
"good" "other" 732 6500 NA
"good" "major_purchase" 747 6000 NA
"good" "debt_consolidation" 717 18000 NA
"bad" "other" 702 10000 NA
"good" "debt_consolidation" 727 10000 NA
"good" "major_purchase" 732 6000 40000
"good" "debt_consolidation" 752 8000 NA
"good" "major_purchase" 717 4000 78000
"bad" "home_improvement" 712 3200 NA
"good" "other" 707 6000 NA
"bad" "debt_consolidation" 687 9800 NA
"good" "major_purchase" 682 5000 NA
"bad" "major_purchase" 697 5000 NA
"good" "debt_consolidation" 682 10000 39500
"good" "other" 667 10000 NA
"good" "debt_consolidation" 717 7200 75000
"good" "debt_consolidation" 762 10000 NA
"good" "debt_consolidation" 687 16000 NA
"good" "other" 687 6000 NA
"good" "vacation_wedding" 787 6000 NA
"good" "debt_consolidation" 722 20000 132000
"good" "other" 672 4000 60000
"bad" "medical" 662 5000 NA
"bad" "major_purchase" 747 4975 NA
"good" "educational" 712 4750 13806
"good" "debt_consolidation" 722 10000 54000
"good" "debt_consolidation" 672 6000 105000
"bad" "debt_consolidation" 737 15000 NA
"good" "debt_consolidation" 717 25000 49861
"good" "debt_consolidation" 707 20000 NA
"good" "debt_consolidation" 717 7000 NA
"bad" "other" 707 5500 NA
"bad" "debt_consolidation" 667 14000 NA
"good" "debt_consolidation" 727 7200 63000
"good" "debt_consolidation" 672 19600 68700
"bad" "debt_consolidation" 697 20000 80000
